Survived,Pclass,Age,SibSp,Parch,Fare,CabinMissing,FamilySize,IsAlone,FarePerPerson,Pclass_Fare,Age_Title,LogFare,LogAge,Sex_male,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_U,AgeGroup_Teen,AgeGroup_Adult,AgeGroup_Senior
0,3,-0.3092756154954491,0,0,-0.551755920337654,1,1,1,-0.40132912321473785,23.325000000000003,25.0,-0.8201999887044109,-0.01594763973128568,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,3,1.0444176687451883,0,0,-0.5452853709271769,1,1,1,-0.39163608705444175,24.150000000000002,43.0,-0.7880629125377953,0.8356704397137504,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1,0.4427762090826827,1,0,0.4888260712199769,0,2,0,0.24105481868124892,52.0,0.0,1.0527296294545725,0.5108328898518398,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
1,2,0.8188021213717487,1,1,0.18294555363378806,1,3,0,-0.21716143616911202,78.0,0.0,0.7596524029769555,0.7213575976808891,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0,1,0.14195547925143,1,0,0.4888260712199769,0,2,0,0.24105481868124892,52.0,31.0,1.0527296294545725,0.32017050823302495,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0,2,3.0749575951061443,0,0,-0.4876386579974721,1,1,1,-0.30527994671725833,21.0,70.0,-0.5385497616659674,1.6102309596290223,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
1,2,0.14195547925143,0,0,-0.4288154815385896,1,1,1,-0.21716143616911202,26.0,31.0,-0.3336856715246667,0.32017050823302495,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,2,0.06675029679361683,0,0,-0.7346959991247785,1,1,1,-0.675377691019473,0.0,30.0,-3.082133996176616,0.26877700830987145,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,3,-0.8357118927001413,0,0,-0.551755920337654,1,1,1,-0.40132912321473785,23.325000000000003,18.0,-0.8201999887044109,-0.5236837228673362,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
0,3,-0.3468782067243557,0,0,-0.5452853709271769,1,1,1,-0.39163608705444175,24.150000000000002,24.5,-0.7880629125377953,-0.04738084635023061,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,3,-0.8357118927001413,0,0,-0.503127976822625,1,1,1,-0.32848331291479627,29.5251,0.0,-0.5999403954391926,-0.5236837228673362,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,3,1.0444176687451883,1,6,0.36882679124385664,1,8,0,-0.4687397837840698,140.7,0.0,0.947359378849738,0.8356704397137504,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
1,1,0.5179813915404959,0,1,5.124238728242953,0,2,0,3.713033753705343,249.00622000000035,36.0,2.668221715908568,0.555185233493742,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0,3,-0.5724937540977952,0,0,-0.543226559751116,1,1,1,-0.38855193918525666,24.412499999999998,0.0,-0.7780420029388742,-0.2499898451208754,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1,-0.15886525057982273,0,0,1.0706861093347755,0,1,1,2.029127436800859,76.7292,27.0,1.4515418320027884,0.10401532767762588,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
0,3,-0.685301527784515,0,0,-0.5176384779915022,1,1,1,-0.350220387096813,27.674999999999997,20.0,-0.6609320319930775,-0.36167269587366996,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,3,-1.136532622531394,5,2,0.36882679124385664,1,8,0,-0.4687397837840698,140.7,14.0,0.947359378849738,-0.9063402502909861,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
0,2,2.3229057705280125,1,1,0.18294555363378806,1,3,0,-0.21716143616911202,78.0,60.0,0.7596524029769555,1.364493568024432,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
0,2,-0.3092756154954491,1,2,0.24363224832288793,1,4,0,-0.30898797364112435,83.1584,25.0,0.8247289309558432,-0.01594763973128568,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,3,-1.136532622531394,4,1,0.19912192715998075,1,6,0,-0.4422307985275025,119.0625,14.0,0.7774002509500836,-0.9063402502909861,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
0,3,-0.7605067102423282,0,0,-0.49538449387357775,1,1,1,-0.3168833921862383,30.5124,19.0,-0.5687974545680154,-0.4406522267396903,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
0,3,-0.8357118927001413,0,0,-0.5512665115095161,1,1,1,-0.4005959772069773,23.3874,18.0,-0.8177342857855271,-0.5236837228673362,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
1,1,-1.061327440073581,0,1,4.237921222826851,0,2,0,3.0491714535743024,211.3375,0.0,2.4981436302101905,-0.8018679204883823,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1,1,0.14195547925143,1,0,0.6064724241377418,0,2,0,0.32917332922939524,57.0,31.0,1.146617560087604,0.32017050823302495,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
1,3,-1.8885844471095259,0,1,-0.419010834486423,1,2,0,-0.43892576692521,40.2501,0.0,-0.30313999581901996,-2.6847290841825044,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,3,-0.3092756154954491,0,0,0.5946089659095145,1,1,1,1.3159526082709134,169.4874,25.0,1.1375245398907599,-0.01594763973128568,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,3,-0.3092756154954491,0,0,-0.5646970191586081,1,1,1,-0.42071519553533004,21.674999999999997,25.0,-0.8876115073381831,-0.01594763973128568,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1,2.3229057705280125,0,0,-0.10999386513144661,1,1,1,0.26044089100184115,26.55,0.0,0.37131944389592797,1.364493568024432,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
0,2,1.7212643108655068,0,0,-0.4170508462468131,1,1,1,-0.19953773405948275,27.0,52.0,-0.2971397889995716,1.1369252313052896,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,3,1.1196228512030013,0,0,-0.5452853709271769,1,1,1,-0.39163608705444175,24.150000000000002,44.0,-0.7880629125377953,0.8720485836005318,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,3,-0.5724937540977952,0,0,-0.5527370909209881,1,1,1,-0.40279893997068095,23.1999,0.0,-0.8251609020776415,-0.2499898451208754,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1,1.4956487634920672,1,1,1.8743071697725027,0,3,0,0.6274051410689637,110.8833,49.0,1.830864631844808,1.042601895730409,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
0,3,0.969212486287375,0,0,-0.5546970791605981,0,1,1,-0.40573504874214517,22.950000000000003,42.0,-0.8351421500958559,0.7984559438182829,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
1,1,-0.8357118927001413,1,0,4.618801290398115,0,2,0,3.334455131473926,227.525,0.0,2.5746575858437715,-0.5236837228673362,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
1,1,0.4427762090826827,0,0,-0.11617029865962926,0,1,1,0.2511884473942858,26.2875,35.0,0.361348788089461,0.5108328898518398,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
0,3,-0.8357118927001413,0,1,-0.3945992162559869,1,2,0,-0.4206411759864696,43.3626,0.0,-0.2307658793066255,-0.5236837228673362,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,3,-0.3092756154954491,0,0,-0.5525394450480864,1,1,1,-0.4025028617752392,23.225099999999998,25.0,-0.8241596789293221,-0.01594763973128568,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,3,-0.23407043303763592,1,0,-0.5498924021074366,1,2,0,-0.5369576099100228,23.5626,26.0,-0.8108423936907564,0.045144866300543984,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,2,0.7435969389139355,0,0,-0.12293496395240078,1,1,1,0.24105481868124892,52.0,39.0,0.3503178914890206,0.681386201981717,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,2,1.1948280336608146,0,0,-0.4170508462468131,1,1,1,-0.19953773405948275,27.0,0.0,-0.2971397889995716,0.9076271427455422,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
1,1,0.969212486287375,0,0,-0.11617029865962926,0,1,1,0.2511884473942858,26.2875,42.0,0.361348788089461,0.7984559438182829,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1,1,-0.5348911628688886,0,0,2.831164957812677,1,1,1,4.666366418409158,151.55,0.0,2.153751916417376,-0.21441128597586506,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,3,-0.3092756154954491,1,1,-0.3759734456620463,1,3,0,-0.4962527326041491,45.737399999999994,0.0,-0.17874166054436358,-0.01594763973128568,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1,-0.3844807979532623,0,0,0.4301017176975453,0,1,1,1.0695168569315452,49.5042,0.0,1.0024948213866767,-0.07943653299099825,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,1,0.8188021213717487,0,0,-0.10999386513144661,0,1,1,0.26044089100184115,26.55,40.0,0.37131944389592797,0.7213575976808891,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
1,1,1.4204435810342542,1,0,0.4888260712199769,0,2,0,0.24105481868124892,52.0,48.0,1.0527296294545725,1.009898575843634,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
0,3,-0.008454885664196365,0,0,-0.5115608673997704,1,1,1,-0.3411159825869785,28.4499,29.0,-0.6349501126981533,0.21569817843042113,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,2,1.7212643108655068,0,0,-0.4288154815385896,1,1,1,-0.21716143616911202,26.0,52.0,-0.3336856715246667,1.1369252313052896,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,3,-0.7605067102423282,0,0,-0.5546970791605981,0,1,1,-0.40573504874214517,22.950000000000003,19.0,-0.8351421500958559,-0.4406522267396903,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1,1,0.6683917564561223,0,0,4.618801290398115,0,1,1,7.344287953967325,227.525,0.0,2.5746575858437715,0.640402765438825,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1,2,-0.15886525057982273,0,0,-0.4876386579974721,0,1,1,-0.30527994671725833,21.0,0.0,-0.5385497616659674,0.10401532767762588,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,3,-0.3092756154954491,0,0,-0.36999230507970715,1,1,1,-0.1290429256209657,46.5,25.0,-0.1625721299622539,-0.01594763973128568,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,3,0.29236584416705635,0,0,-0.551755920337654,1,1,1,-0.40132912321473785,23.325000000000003,33.0,-0.8201999887044109,0.4183071772010659,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,2,-1.7381740821938996,0,1,0.04176993013247014,1,2,0,-0.09379552140170716,66.0,0.0,0.5903969364549354,-2.1400615297651884,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,3,-0.9109170751579546,1,0,-0.568715818574279,1,2,0,-0.5510565715977261,21.162599999999998,17.0,-0.9094659376958963,-0.6112055388695674,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
0,2,0.36757102662486957,0,0,-0.4288154815385896,1,1,1,-0.21716143616911202,26.0,34.0,-0.3336856715246667,0.4652310214263179,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,2,1.5708539459498805,0,0,-0.4288154815385896,1,1,1,-0.21716143616911202,26.0,50.0,-0.3336856715246667,1.0746575823711766,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1,-0.15886525057982273,1,0,0.5147082688618853,0,2,0,0.26044089100184115,53.1,27.0,1.0741233950445652,0.10401532767762588,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
0,3,-0.685301527784515,0,0,-0.5308736926947507,1,1,1,-0.3700470519701459,25.987499999999997,20.0,-0.7198607416515719,-0.36167269587366996,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,2,0.06675029679361683,3,0,-0.2405813168701657,1,4,0,-0.49032881886836566,42.0,0.0,0.13703458990304354,0.26877700830987145,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
1,3,-0.5724937540977952,0,0,-0.5526382679845372,1,1,1,-0.40265090087296,23.2125,0.0,-0.8246601701848156,-0.2499898451208754,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,2,-0.3092756154954491,1,0,-0.12293496395240078,1,2,0,-0.21716143616911202,52.0,25.0,0.3503178914890206,-0.01594763973128568,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,3,-0.3092756154954491,1,0,-0.548226529750121,1,2,0,-0.535709851800661,23.775,0.0,-0.8025478579119842,-0.01594763973128568,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1,-0.008454885664196365,0,0,4.237921222826851,0,1,1,6.773720598168078,211.3375,0.0,2.4981436302101905,0.21569817843042113,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,3,-1.3621481699048337,0,0,-0.29263982803627664,1,1,1,-0.013167084250153211,56.362500000000004,11.0,0.02664910909916204,-1.2675559440396782,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,2,0.06675029679361683,0,0,-0.7346959991247785,1,1,1,-0.675377691019473,0.0,30.0,-3.082133996176616,0.26877700830987145,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,2,-0.45968598041107545,0,0,-0.4288154815385896,1,1,1,-0.21716143616911202,26.0,23.0,-0.3336856715246667,-0.14551751531827087,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,2,-0.45968598041107545,0,0,-0.4288154815385896,1,1,1,-0.21716143616911202,26.0,23.0,-0.3336856715246667,-0.14551751531827087,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,3,-0.04605747689310296,0,0,-0.3558747427295753,1,1,1,-0.10789448308941052,48.300000000000004,28.5,-0.12537350483735854,0.18849149973944987,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,3,1.4204435810342542,1,3,0.0741226771848555,1,5,0,-0.43305178701207053,103.125,0.0,0.6316850771386074,1.009898575843634,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
1,1,0.4427762090826827,0,0,5.124238728242953,0,1,1,8.101445198430158,249.00622000000035,35.0,2.668221715908568,0.5108328898518398,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0,3,-0.3092756154954491,0,0,-0.5489135844511608,1,1,1,-0.3970712367850514,23.6874,25.0,-0.8059607675574288,-0.01594763973128568,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,3,-0.3092756154954491,0,0,-0.5489135844511608,1,1,1,-0.3970712367850514,23.6874,25.0,-0.8059607675574288,-0.01594763973128568,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1,0.8188021213717487,0,0,-0.02881788161818882,0,1,1,0.38204443555828305,30.0,40.0,0.4941946697941956,0.7213575976808891,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
0,1,0.5179813915404959,1,0,1.1205869863883744,0,2,0,0.7142512203247946,78.85,36.0,1.4795765243339813,0.555185233493742,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
1,1,-0.6100963453267019,2,2,5.124238728242953,0,5,0,1.0799868868704532,249.00622000000035,0.0,2.668221715908568,-0.28636798900765603,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,3,-0.3844807979532623,1,0,-0.3558747427295753,1,2,0,-0.39163608705444175,48.300000000000004,24.0,-0.12537350483735854,-0.07943653299099825,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,3,0.14195547925143,0,0,-0.548226529750121,1,1,1,-0.39604201258184907,23.775,31.0,-0.8025478579119842,0.32017050823302495,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1,3.0749575951061443,1,1,0.9358822123074836,0,3,0,0.15881087550297904,71.0,0.0,1.3718032858979057,1.6102309596290223,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
0,3,-0.9861222576157678,1,1,-0.2582282698078304,1,3,0,-0.43745771253947785,60.75,16.0,0.10091128834697885,-0.7037312515203413,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
1,2,0.06675029679361683,0,0,-0.4288154815385896,1,1,1,-0.21716143616911202,26.0,0.0,-0.3336856715246667,0.26877700830987145,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1,-0.7605067102423282,1,0,0.5147082688618853,0,2,0,0.26044089100184115,53.1,19.0,1.0741233950445652,-0.4406522267396903,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
0,3,0.14195547925143,0,0,-0.5523441521022427,1,1,1,-0.4022103083202193,23.25,31.0,-0.8231713196326232,0.32017050823302495,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,2,-1.8885844471095259,1,1,-0.19352277570305973,1,3,0,-0.4051475920051575,46.0,0.0,0.22765265667602697,-2.6847290841825044,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,3,-1.7381740821938996,0,1,-0.44116834859495496,0,2,0,-0.4555220072018478,37.425,0.0,-0.3734911835773941,-2.1400615297651884,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,3,0.29236584416705635,0,0,-0.5111679285810251,1,1,1,-0.34052735093651687,28.5,33.0,-0.6332923913899642,0.4183071772010659,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,3,-0.45968598041107545,0,0,-0.5489135844511608,1,1,1,-0.3970712367850514,23.6874,23.0,-0.8059607675574288,-0.14551751531827087,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,2,1.4204435810342542,1,2,0.7947065888061656,1,4,0,-0.1026073724565218,130.0,0.0,1.2811852191249218,1.009898575843634,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
1,2,-2.139017704694044,1,1,-0.3935215756632601,1,3,0,-0.5050152372930568,29.0,0.0,-0.22768400474939252,-4.459883632728743,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,3,-0.08366006812200955,0,0,-0.5512665115095161,1,1,1,-0.4005959772069773,23.3874,28.0,-0.8177342857855271,0.16081972715738832,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,2,-0.8357118927001413,0,0,-0.4641093874139191,1,1,1,-0.27003254249799985,23.0,18.0,-0.45171191967458874,-0.5236837228673362,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
0,3,0.36757102662486957,0,0,-0.5452853709271769,1,1,1,-0.39163608705444175,24.150000000000002,34.0,-0.7880629125377953,0.4652310214263179,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1,0.29236584416705635,0,0,1.3005859063525549,0,1,1,2.37352277394639,86.5,0.0,1.5748577304337725,0.4183071772010659,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False
0,3,-0.3092756154954491,0,0,-0.3935215756632601,1,1,1,-0.16429032984022424,43.5,25.0,-0.22768400474939252,-0.01594763973128568,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,3,0.8940073038295618,0,0,-0.5670499462169634,1,1,1,-0.4242399359572559,21.375,41.0,-0.9003511253244326,0.7603657328477373,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,3,-0.685301527784515,0,0,-0.5645981962221572,1,1,1,-0.4205671564376092,21.6876,20.0,-0.8870798384162878,-0.36167269587366996,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1,0.5179813915404959,1,2,2.08881647090158,0,4,0,0.38204443555828305,120.0,0.0,1.912445826895527,0.555185233493742,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
0,3,-0.9861222576157678,0,0,-0.551755920337654,1,1,1,-0.40132912321473785,23.325000000000003,16.0,-0.8201999887044109,-0.7037312515203413,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
1,1,1.6460591284076938,1,0,1.0996059358090202,0,2,0,0.6985361651536383,77.9583,0.0,1.4678810219745526,1.1060907889901215,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
0,1,0.8188021213717487,0,0,0.1970631159839199,1,1,1,0.720419516063165,39.6,0.0,0.77515816012957,0.7213575976808891,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
0,3,0.1043528880225234,0,0,-0.5523441521022427,1,1,1,-0.4022103083202193,23.25,0.0,-0.8231713196326232,0.2946777092964407,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,3,-0.3092756154954491,1,0,-0.16646411453197382,1,2,0,-0.2497652850719262,72.44999999999999,25.0,0.27639678810685203,-0.01594763973128568,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,3,0.2171606617092432,0,0,-0.5379324738698166,1,1,1,-0.38062127323592343,25.087500000000002,32.0,-0.7527081671427978,0.36998241616245464,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,3,-0.3844807979532623,0,0,-0.5111679285810251,1,1,1,-0.34052735093651687,28.5,24.0,-0.6332923913899642,-0.07943653299099825,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,3,1.4204435810342542,0,0,-0.5498924021074366,1,1,1,-0.39853752880057264,23.5626,48.0,-0.8108423936907564,1.009898575843634,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,2,2.0972902231545727,0,0,-0.4876386579974721,0,1,1,-0.30527994671725833,21.0,0.0,-0.5385497616659674,1.2828581558787948,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
0,3,-0.3092756154954491,0,0,-0.5646970191586081,1,1,1,-0.42071519553533004,21.674999999999997,25.0,-0.8876115073381831,-0.01594763973128568,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,2,1.8716746757811333,1,3,-0.19352277570305973,1,5,0,-0.5132396316108837,46.0,0.0,0.22765265667602697,1.1968861334624432,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0,3,-0.8357118927001413,0,0,-0.5523441521022427,1,1,1,-0.4022103083202193,23.25,18.0,-0.8231713196326232,-0.5236837228673362,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
0,3,-0.3092756154954491,0,0,-0.5523441521022427,0,1,1,-0.4022103083202193,23.25,25.0,-0.8231713196326232,-0.01594763973128568,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
1,3,-1.8133792646517128,0,0,-0.44116834859495496,1,1,1,-0.23566632338422278,37.425,0.0,-0.3734911835773941,-2.3895943727610853,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,3,-0.3092756154954491,0,0,-0.5526382679845372,1,1,1,-0.40265090087296,23.2125,25.0,-0.8246601701848156,-0.01594763973128568,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1,1.0444176687451883,0,1,4.237921222826851,0,2,0,3.0491714535743024,211.3375,0.0,2.4981436302101905,0.8356704397137504,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
1,3,-1.2117378049892074,0,0,-0.5645981962221572,1,1,1,-0.4205671564376092,21.6876,0.0,-0.8870798384162878,-1.0180231010437806,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1,1,-0.9109170751579546,1,0,0.6064724241377418,0,2,0,0.32917332922939524,57.0,0.0,1.146617560087604,-0.6112055388695674,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
0,1,-0.008454885664196365,0,0,-0.02881788161818882,0,1,1,0.38204443555828305,30.0,29.0,0.4941946697941956,0.21569817843042113,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
0,3,-0.3092756154954491,1,2,-0.1829346039404609,1,4,0,-0.4687397837840698,70.35,25.0,0.2469990479927575,-0.01594763973128568,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,3,-0.3092756154954491,0,0,-0.5688146415107299,1,1,1,-0.4268834912737003,21.15,25.0,-0.9100091616240019,-0.01594763973128568,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,3,-0.3092756154954491,0,0,-0.5641087873940193,1,1,1,-0.4198340104298486,21.75,25.0,-0.884450804505842,-0.01594763973128568,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,3,-0.8357118927001413,0,0,-0.558325292684582,1,1,1,-0.4111701984727549,22.4874,0.0,-0.8538751390212741,-0.5236837228673362,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,3,-1.5877637172782733,4,1,-0.04940599337879768,1,6,0,-0.5042809163718222,87.375,0.0,0.46437604604039645,-1.7332439675909739,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,3,-2.1141999944829655,1,2,-0.25058125686817573,1,4,0,-0.49407385556666183,61.724999999999994,0.0,0.11671878410343847,-4.167983206652603,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1,1.2700332161186279,0,0,1.1288222310926181,0,1,1,2.116216723145803,79.2,46.0,1.4841314553606355,0.9424405119558105,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0,3,-0.3092756154954491,0,0,-0.5523441521022427,1,1,1,-0.4022103083202193,23.25,25.0,-0.8231713196326232,-0.01594763973128568,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,2,-0.9861222576157678,0,0,-0.12293496395240078,1,1,1,0.24105481868124892,52.0,16.0,0.3503178914890206,-0.7037312515203413,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
0,3,-0.5724937540977952,8,2,0.9017647699613317,1,11,0,-0.4525179670695247,208.64999999999998,0.0,1.3506155521651908,-0.2499898451208754,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1,0.8188021213717487,0,0,-0.012446215146152687,1,1,1,0.4065695794140431,30.6958,40.0,0.5173117273355478,0.7213575976808891,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,3,-0.3092756154954491,0,0,-0.5489135844511608,1,1,1,-0.3970712367850514,23.6874,25.0,-0.8059607675574288,-0.01594763973128568,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,2,0.7435969389139355,0,0,-0.4288154815385896,1,1,1,-0.21716143616911202,26.0,39.0,-0.3336856715246667,0.681386201981717,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
